City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Saint George,US,2021-07-31 16:25:01,37.1041,-113.5841,88.54,46,1,1.99
297,Riverton,US,2021-07-31 16:25:02,40.5219,-111.9391,86.31,49,1,1.01
298,Kavieng,PG,2021-07-31 16:25:02,-2.5744,150.7967,81.09,77,8,6.91
299,Avera,US,2021-07-31 16:25:04,33.194,-82.5271,93.7,51,36,6.76
300,Nome,US,2021-07-31 16:25:05,64.5011,-165.4064,50.07,87,90,23.02
301,Caravelas,BR,2021-07-31 16:25:05,-17.7125,-39.2481,72.32,56,100,13.38
302,Talnakh,RU,2021-07-31 16:25:06,69.4865,88.3972,58.33,73,78,12.3
303,Metro,ID,2021-07-31 16:25:06,-5.1131,105.3067,75.24,87,58,4.79
304,Halifax,CA,2021-07-31 16:22:00,44.6453,-63.5724,68.68,66,21,3.0
305,Karabash,RU,2021-07-31 16:25:07,55.4808,60.2157,63.86,97,100,3.0
306,Chapais,CA,2021-07-31 16:25:07,49.7834,-74.8492,56.98,57,100,7.7
307,Igarka,RU,2021-07-31 16:24:14,67.4667,86.5833,51.67,86,25,9.28
308,Longyearbyen,SJ,2021-07-31 16:25:08,78.2186,15.6401,46.24,66,75,8.05
309,Sangar,RU,2021-07-31 16:25:08,63.9242,127.4739,57.47,66,28,1.05
310,Kungurtug,RU,2021-07-31 16:25:08,50.5994,97.5228,53.91,95,100,2.21
311,San Francisco,US,2021-07-31 16:25:09,37.7749,-122.4194,73.36,90,40,1.99
312,Acapulco,MX,2021-07-31 16:20:55,16.8634,-99.8901,87.62,66,20,2.3
313,Taperoa,BR,2021-07-31 16:25:09,-7.2075,-36.8267,83.35,41,53,19.93
314,Damavand,IR,2021-07-31 16:25:10,35.7178,52.065,82.24,40,55,10.13
315,Adana,TR,2021-07-31 16:25:10,36.985,35.2881,95.52,46,0,10.36
316,Balabagan,PH,2021-07-31 16:25:11,7.5264,124.1142,79.66,85,93,2.15
317,Goryachegorsk,RU,2021-07-31 16:25:11,55.4053,88.9154,54.9,83,31,4.72
318,Daru,PG,2021-07-31 16:25:12,-9.0763,143.2092,76.8,87,98,18.23
319,Karratha,AU,2021-07-31 16:25:12,-20.7377,116.8463,66.4,42,4,12.15
320,San Pedro,PH,2021-07-31 16:25:12,14.35,121.0167,82.15,87,40,4.61
321,Yamada,JP,2021-07-31 16:25:13,39.4667,141.95,73.09,95,100,8.39
322,Omsukchan,RU,2021-07-31 16:25:14,62.5333,155.8,44.87,65,96,3.96
323,Nikolskoye,RU,2021-07-31 16:25:14,59.7035,30.7861,71.49,50,7,9.53
324,Manoharpur,IN,2021-07-31 16:25:14,27.3,75.95,77.95,86,96,3.42
325,Zaysan,KZ,2021-07-31 16:25:15,47.4667,84.8667,65.05,19,0,10.83
326,Abu Samrah,SY,2021-07-31 16:25:15,35.3029,37.1841,94.46,25,0,15.41
327,Davila,PH,2021-07-31 16:25:16,18.4726,120.5763,81.86,85,100,22.88
328,Berezovo,RU,2021-07-31 16:25:16,63.9381,65.0419,56.1,68,31,8.86
329,Rocha,UY,2021-07-31 16:22:28,-34.4833,-54.3333,57.7,57,0,6.87
330,Soyo,AO,2021-07-31 16:25:17,-6.1349,12.3689,77.05,75,0,9.17
331,Kasempa,ZM,2021-07-31 16:25:17,-13.4584,25.8338,70.39,32,0,6.13
332,Hasaki,JP,2021-07-31 16:25:18,35.7333,140.8333,75.6,92,98,11.86
333,Colwyn Bay,GB,2021-07-31 16:25:18,53.2948,-3.7267,64.47,86,91,8.99
334,Onega,RU,2021-07-31 16:25:18,63.9061,38.1404,63.88,76,76,1.79
335,Balsas,BR,2021-07-31 16:25:19,-7.5325,-46.0356,97.45,23,3,10.36
336,Waingapu,ID,2021-07-31 16:25:19,-9.6567,120.2641,74.59,78,31,7.0
337,Mantua,IT,2021-07-31 16:25:20,45.1667,10.7833,92.71,55,2,4.38
338,Noumea,NC,2021-07-31 16:25:20,-22.2763,166.4572,70.0,99,20,13.69
339,Uglovskoye,RU,2021-07-31 16:25:20,51.3557,80.1942,69.55,27,79,8.39
340,Krasnoselkup,RU,2021-07-31 16:25:21,65.7,82.4667,55.54,68,96,9.33
341,Shimoda,JP,2021-07-31 16:25:21,34.6667,138.95,75.11,84,8,4.07
342,Libertador General San Martin,AR,2021-07-31 16:25:22,-23.8064,-64.7876,66.94,24,0,3.04
343,Boueni,YT,2021-07-31 16:25:22,-12.9025,45.0761,75.18,68,2,7.31
344,Arkhangelskaya,RU,2021-07-31 16:25:23,45.6796,40.2754,89.49,30,30,10.49
345,Eenhana,NA,2021-07-31 16:25:23,-17.4667,16.3333,76.75,14,9,10.33
346,Gazli,UZ,2021-07-31 16:25:24,40.1333,63.45,90.72,11,61,12.55
347,Waddan,LY,2021-07-31 16:25:24,29.1614,16.139,103.41,9,0,13.24
348,Beringovskiy,RU,2021-07-31 16:25:24,63.05,179.3167,43.03,83,97,14.56
349,Sobolevo,RU,2021-07-31 16:25:25,54.4299,31.8996,73.65,58,34,6.31
350,Cockburn Town,TC,2021-07-31 16:25:25,21.4612,-71.1419,87.76,62,40,13.8
351,Anacortes,US,2021-07-31 16:25:26,48.5126,-122.6127,71.91,84,1,1.01
352,Bunia,CD,2021-07-31 16:25:26,1.5667,30.25,74.53,52,97,0.76
353,Yambio,SS,2021-07-31 16:25:26,4.5721,28.3955,72.81,85,90,4.41
354,Cherskiy,RU,2021-07-31 16:25:27,68.75,161.3,41.99,92,100,15.97
355,Khash,IR,2021-07-31 16:25:27,28.2211,61.2158,86.52,13,22,8.66
356,Morgantown,US,2021-07-31 16:25:28,39.6295,-79.9559,78.21,56,1,0.0
357,Damara,CF,2021-07-31 16:25:28,4.9608,18.7035,80.02,61,66,2.91
358,Tongliao,CN,2021-07-31 16:25:28,43.6125,122.2653,70.11,96,34,0.89
359,Nova Olinda Do Norte,BR,2021-07-31 16:25:29,-3.8881,-59.0942,92.01,31,57,2.91
360,Porto Novo,BJ,2021-07-31 16:23:53,6.4965,2.6036,84.02,65,41,11.54
361,Geraldton,AU,2021-07-31 16:25:29,-28.7667,114.6,59.41,72,75,14.97
362,Apastovo,RU,2021-07-31 16:25:30,55.2029,48.5109,79.11,53,43,11.05
363,Banjar,ID,2021-07-31 16:25:30,-8.19,114.9675,78.66,88,79,6.29
364,Kyabram,AU,2021-07-31 16:25:31,-36.3167,145.05,47.88,96,96,10.71
365,Moree,AU,2021-07-31 16:25:31,-29.4667,149.85,60.82,72,0,16.11
366,Stillwater,US,2021-07-31 16:24:47,36.1156,-97.0584,95.4,55,1,1.01
367,Poyarkovo,RU,2021-07-31 16:25:32,49.6,128.6833,66.67,98,100,10.09
368,Yarmouth,US,2021-07-31 16:25:32,41.7057,-70.2286,74.44,57,1,5.01
369,Jardim,BR,2021-07-31 16:25:33,-21.4803,-56.1381,76.05,14,95,5.06
370,San Miguel De Cauri,PE,2021-07-31 16:25:33,-10.1,-76.5833,53.38,50,57,7.81
371,Porto Santo,PT,2021-07-31 16:25:33,33.072,-16.3415,76.91,64,40,13.8
372,Waitati,NZ,2021-07-31 16:25:34,-45.75,170.5667,50.81,82,100,5.64
373,Boulder,US,2021-07-31 16:21:10,40.0833,-105.3505,69.51,79,1,5.01
374,Vestmannaeyjar,IS,2021-07-31 16:25:34,63.4427,-20.2734,54.59,87,90,20.71
375,Zambrano,CO,2021-07-31 16:25:35,9.7472,-74.8153,92.34,50,18,7.05
376,Yangjiang,CN,2021-07-31 16:25:35,21.85,111.9667,85.95,86,100,5.7
377,Vanimo,PG,2021-07-31 16:25:36,-2.6741,141.3028,77.52,89,66,4.9
378,Dunedin,NZ,2021-07-31 16:25:36,-45.8742,170.5036,50.81,82,100,15.99
379,Yaan,NG,2021-07-31 16:25:36,7.3833,8.5667,82.29,64,100,6.17
380,Auki,SB,2021-07-31 16:25:37,-8.7676,160.7034,76.69,89,100,9.93
381,Misratah,LY,2021-07-31 16:25:37,32.3754,15.0925,91.4,43,0,9.91
382,Miguel Auza,MX,2021-07-31 16:25:38,24.2933,-103.4503,70.36,56,21,11.41
383,Waiouru,NZ,2021-07-31 16:25:38,-39.4833,175.6667,35.06,80,97,3.36
384,Churapcha,RU,2021-07-31 16:25:39,62.0025,132.4325,56.73,60,0,2.57
385,Juneau,US,2021-07-31 16:23:37,58.3019,-134.4197,70.11,85,20,0.0
386,Fort Nelson,CA,2021-07-31 16:25:39,58.8053,-122.7002,67.59,64,1,4.61
387,Port Hedland,AU,2021-07-31 16:25:40,-20.3167,118.5667,62.65,63,3,8.05
388,Hirara,JP,2021-07-31 16:25:40,24.8,125.2833,82.83,88,100,14.34
389,Nurota,UZ,2021-07-31 16:25:41,40.5614,65.6886,86.09,16,80,14.83
390,Sechura,PE,2021-07-31 16:25:41,-5.5569,-80.8222,74.55,60,6,8.55
391,Mzimba,MW,2021-07-31 16:25:41,-11.9,33.6,60.39,68,44,7.16
392,La Ronge,CA,2021-07-31 16:21:16,55.1001,-105.2842,73.62,43,20,5.75
393,Ugoofaaru,MV,2021-07-31 16:25:42,5.6667,73.0,82.15,75,100,9.55
394,Pacific Grove,US,2021-07-31 16:25:12,36.6177,-121.9166,64.51,90,90,4.0
395,Torbay,CA,2021-07-31 16:25:43,47.6666,-52.7314,70.57,79,75,27.63
396,Ayr,GB,2021-07-31 16:25:43,55.4627,-4.6339,69.93,65,97,6.2
397,Oriximina,BR,2021-07-31 16:25:44,-1.7656,-55.8661,75.7,87,100,3.38
398,Skovorodino,RU,2021-07-31 16:25:44,53.9833,123.9167,56.7,71,100,4.61
399,Kirakira,SB,2021-07-31 16:25:44,-10.4544,161.9205,75.16,83,85,9.28
400,Lesosibirsk,RU,2021-07-31 16:25:45,58.2358,92.4828,57.11,63,6,2.91
401,Watrous,CA,2021-07-31 16:25:45,51.6668,-105.4679,77.31,29,0,5.44
402,Seguela,CI,2021-07-31 16:25:46,7.9611,-6.6731,82.42,67,84,3.6
403,Lazaro Cardenas,MX,2021-07-31 16:25:46,17.9583,-102.2,83.84,68,43,6.15
404,Acurenam,GQ,2021-07-31 16:25:47,1.0322,10.6488,75.67,73,97,3.58
405,Kununurra,AU,2021-07-31 16:25:47,-15.7667,128.7333,69.78,83,4,2.3
406,Bagan,RU,2021-07-31 16:25:47,54.1001,77.6646,64.81,61,31,7.31
407,Aksarka,RU,2021-07-31 16:25:48,66.5606,67.7975,52.41,73,61,8.21
408,Oktyabrskiy,RU,2021-07-31 16:25:48,54.4815,53.471,70.84,80,98,6.22
409,Brae,GB,2021-07-31 16:25:49,60.3964,-1.353,55.31,74,81,17.29
410,Yerbogachen,RU,2021-07-31 16:25:49,61.2767,108.0108,59.97,55,1,5.79
411,Sarkand,KZ,2021-07-31 16:25:50,45.41,79.9186,63.54,30,0,7.58
412,Seydi,TM,2021-07-31 16:25:50,39.4816,62.9137,87.85,12,3,12.48
413,Cabra,ES,2021-07-31 16:25:50,37.4725,-4.4421,87.24,27,5,3.0
414,Tilichiki,RU,2021-07-31 16:25:51,60.4667,166.1,41.61,73,12,4.61
415,Vardo,NO,2021-07-31 16:25:51,70.3705,31.1107,48.2,91,100,16.51
416,Bairnsdale,AU,2021-07-31 16:25:52,-37.8333,147.6167,53.47,92,83,1.99
417,Zbarazh,UA,2021-07-31 16:25:52,49.6636,25.7762,81.48,52,10,7.74
418,Tucuma,BR,2021-07-31 16:22:23,-0.1833,-50.05,83.39,77,33,4.63
419,Fond Du Lac,US,2021-07-31 16:25:53,43.775,-88.4388,77.49,64,1,5.75
420,Arlit,NE,2021-07-31 16:25:53,18.7369,7.3853,103.64,18,5,3.74
421,Santa Maria Da Vitoria,BR,2021-07-31 16:25:53,-13.3947,-44.1886,86.92,33,35,9.46
422,Kabalo,CD,2021-07-31 16:25:54,-6.05,26.9167,88.57,20,8,6.29
423,Upington,ZA,2021-07-31 16:25:54,-28.4478,21.2561,70.18,19,0,5.75
424,Taltal,CL,2021-07-31 16:25:55,-25.4,-70.4833,64.2,64,20,7.63
425,Inzhavino,RU,2021-07-31 16:25:55,52.3185,42.4937,76.96,58,65,4.41
426,Grenfell,AU,2021-07-31 16:25:55,-33.9,148.1667,51.8,86,94,5.99
427,Qazvin,IR,2021-07-31 16:25:56,36.2797,50.0049,74.82,57,75,6.91
428,Uinskoye,RU,2021-07-31 16:25:56,56.8817,56.5813,65.12,98,81,5.23
429,Chegdomyn,RU,2021-07-31 16:25:57,51.1167,133.0167,59.29,97,100,3.29
430,Laem Sing,TH,2021-07-31 16:25:57,12.4816,102.0738,81.18,84,100,15.32
431,Bonfim,BR,2021-07-31 16:25:57,3.0833,-59.95,84.6,64,33,4.83
432,Oda,JP,2021-07-31 16:25:58,35.1833,132.5,75.61,80,88,4.45
433,Oistins,BB,2021-07-31 16:21:19,13.0667,-59.5333,87.89,74,40,18.41
434,Airai,TL,2021-07-31 16:25:58,-8.9266,125.4092,57.38,92,26,2.64
435,Kuching,MY,2021-07-31 16:22:10,1.55,110.3333,82.62,83,20,2.3
436,Mokhotlong,LS,2021-07-31 16:25:59,-29.2894,29.0675,47.66,25,0,0.92
437,Matara,LK,2021-07-31 16:25:59,5.9485,80.5353,79.2,85,96,10.45
438,Yarada,IN,2021-07-31 16:26:00,17.65,83.2667,86.32,66,75,10.36
439,Saurimo,AO,2021-07-31 16:26:00,-9.6608,20.3916,83.89,14,4,7.0
440,Acheng,CN,2021-07-31 16:26:01,45.5454,126.977,73.33,95,15,6.91
441,Nanae,JP,2021-07-31 16:26:01,41.8833,140.6833,70.81,90,98,2.13
442,Izhma,RU,2021-07-31 16:26:01,65.0083,53.9113,56.34,96,100,8.23
443,Banda Aceh,ID,2021-07-31 16:21:58,5.5577,95.3222,81.84,66,100,13.27
444,Roald,NO,2021-07-31 16:26:02,62.5833,6.1333,59.9,76,75,17.27
445,Puerto Gaitan,CO,2021-07-31 16:24:50,4.3133,-72.0816,80.46,70,57,9.17
446,Pueblo,US,2021-07-31 16:26:03,38.2545,-104.6091,82.74,48,1,1.99
447,Petropavlovsk-Kamchatskiy,RU,2021-07-31 16:26:04,53.0452,158.6483,50.59,100,90,2.24
448,Aljezur,PT,2021-07-31 16:26:04,37.3191,-8.8033,68.59,63,40,22.26
449,Jiquipilas,MX,2021-07-31 16:26:04,16.6667,-93.65,81.63,80,94,6.76
450,Raymond Terrace,AU,2021-07-31 16:26:05,-32.75,151.75,56.28,93,0,0.0
451,Predeal,RO,2021-07-31 16:26:05,45.5,25.5667,71.38,72,83,4.74
452,Ornskoldsvik,SE,2021-07-31 16:26:06,63.2909,18.7153,67.82,77,40,10.36
453,North Battleford,CA,2021-07-31 16:26:06,52.7834,-108.2847,81.41,46,1,2.3
454,Caetite,BR,2021-07-31 16:26:07,-14.0694,-42.475,72.81,51,57,15.14
455,Smithers,CA,2021-07-31 16:26:07,54.7804,-127.1743,62.92,77,20,4.61
456,Uga,NG,2021-07-31 16:26:07,5.9358,7.0793,83.28,59,80,7.29
457,La Encarnacion,HN,2021-07-31 16:26:08,14.6667,-89.0833,78.06,79,86,4.45
458,Isangel,VU,2021-07-31 16:26:08,-19.55,169.2667,68.83,59,5,15.75
459,Khandagayty,RU,2021-07-31 16:26:09,50.7333,92.05,54.82,79,100,6.38
460,Ocean Springs,US,2021-07-31 16:26:09,30.4113,-88.8278,92.52,76,20,0.0
461,Verkhoyansk,RU,2021-07-31 16:26:10,67.5447,133.385,61.41,69,44,4.03
462,Hofn,IS,2021-07-31 16:26:10,64.2539,-15.2082,48.76,85,37,9.93
463,Makinsk,KZ,2021-07-31 16:26:11,52.6292,70.4169,70.48,57,97,7.16
464,Yeppoon,AU,2021-07-31 16:26:11,-23.1333,150.7333,56.98,87,0,4.29
465,Katobu,ID,2021-07-31 16:26:11,-4.9408,122.5276,73.81,94,29,2.48
466,Calamar,CO,2021-07-31 16:26:12,10.2511,-74.9146,96.75,48,0,8.61
467,Igrim,RU,2021-07-31 16:26:12,63.1906,64.4162,58.37,67,29,4.97
468,Praia,CV,2021-07-31 16:26:13,14.9215,-23.5087,84.74,61,40,9.22
469,Shingu,JP,2021-07-31 16:26:13,33.7333,135.9833,79.92,92,21,4.61
470,Ghauspur,PK,2021-07-31 16:26:13,28.1391,69.0831,98.49,29,100,9.46
471,Nargana,PA,2021-07-31 16:26:14,9.4428,-78.5906,83.16,78,88,4.79
472,Mgachi,RU,2021-07-31 16:26:14,51.05,142.2667,55.9,87,100,5.61
473,Russell,US,2021-07-31 16:26:15,32.3502,-85.1999,91.38,68,1,4.61
474,Motala,SE,2021-07-31 16:26:15,58.5371,15.0365,64.18,82,60,7.31
475,Dandong,CN,2021-07-31 16:26:15,40.1292,124.3947,73.27,98,16,5.1
476,Esmeraldas,BR,2021-07-31 16:26:16,-19.7625,-44.3139,70.11,32,3,9.57
477,Yar-Sale,RU,2021-07-31 16:26:16,66.8333,70.8333,51.33,80,55,4.99
478,Kandrian,PG,2021-07-31 16:26:17,-6.2167,149.55,76.46,91,98,10.67
479,Kimbe,PG,2021-07-31 16:26:17,-5.5502,150.1429,74.21,93,96,5.28
480,Pontianak,ID,2021-07-31 16:26:17,-0.0333,109.3333,78.78,94,17,3.44
481,Cordoba,AR,2021-07-31 16:26:18,-31.4135,-64.1811,67.75,23,0,8.01
482,Nisia Floresta,BR,2021-07-31 16:26:18,-6.0911,-35.2086,86.81,48,25,17.85
483,Galle,LK,2021-07-31 16:26:19,6.0367,80.217,79.83,85,87,11.12
484,Olenino,RU,2021-07-31 16:26:19,56.2092,33.4889,70.03,59,67,8.39
485,Chumikan,RU,2021-07-31 16:26:19,54.7183,135.315,48.92,96,100,6.06
486,Daura,NG,2021-07-31 16:26:20,11.5538,11.4085,85.28,56,91,5.66
487,La Baule-Escoublac,FR,2021-07-31 16:26:20,47.2922,-2.364,71.02,66,90,13.8
488,Hovd,MN,2021-07-31 16:26:21,48.0056,91.6419,56.41,81,100,1.39
489,Itaquyry,PY,2021-07-31 16:26:21,-24.9333,-55.2167,62.82,39,100,4.76
490,Suba,PH,2021-07-31 16:26:21,10.8438,121.0102,83.97,79,64,13.02
491,Dauriya,RU,2021-07-31 16:26:22,49.9333,116.8667,51.49,79,49,9.28
492,Adrar,MR,2021-07-31 16:26:22,20.5022,-10.0711,106.59,16,62,5.7
493,Nieves,PH,2021-07-31 16:26:23,15.3274,120.9485,77.04,93,100,4.63
494,Maragogi,BR,2021-07-31 16:26:23,-9.0122,-35.2225,79.39,72,12,14.92
495,Jiazi,CN,2021-07-31 16:26:24,22.8779,116.067,83.34,84,99,14.07
496,Ostrovnoy,RU,2021-07-31 16:26:24,68.0531,39.5131,48.02,95,100,9.19
497,Mendoza,AR,2021-07-31 16:22:28,-32.8908,-68.8272,57.56,34,13,15.5
498,Nouadhibou,MR,2021-07-31 16:26:25,20.931,-17.0347,75.18,73,8,24.16
499,Knysna,ZA,2021-07-31 16:26:26,-34.0363,23.0471,59.38,58,55,1.45
500,Polovinnoye,RU,2021-07-31 16:26:26,54.7914,65.9864,68.61,71,100,5.77
501,Andilamena,MG,2021-07-31 16:26:26,-17.0167,48.5833,56.46,88,68,13.33
502,Kerouane,GN,2021-07-31 16:26:27,9.2667,-9.0167,77.94,84,85,6.06
503,Kozluk,TR,2021-07-31 16:26:27,38.1938,41.4885,95.25,16,18,4.09
504,Floro,NO,2021-07-31 16:26:27,61.5996,5.0328,60.76,59,40,18.41
505,Nago,JP,2021-07-31 16:26:28,26.5881,127.9761,82.83,91,78,7.63
506,Cocobeach,GA,2021-07-31 16:26:28,1.0002,9.5823,80.53,73,13,11.83
507,Tres Arroyos,AR,2021-07-31 16:26:29,-38.3739,-60.2798,56.44,48,64,10.0
508,Newport,GB,2021-07-31 16:26:29,51.5877,-2.9984,69.39,76,76,14.23
509,Wawina,HN,2021-07-31 16:26:30,15.4167,-84.4333,79.41,90,100,2.24
510,Maniitsoq,GL,2021-07-31 16:26:31,65.4167,-52.9,45.68,87,12,7.9
511,Tautira,PF,2021-07-31 16:26:31,-17.7333,-149.15,69.82,60,99,12.53
512,Luwuk,ID,2021-07-31 16:26:31,-0.9516,122.7875,76.35,88,14,4.81
513,Saint-Felicien,CA,2021-07-31 16:26:32,48.6501,-72.4491,61.48,59,75,13.8
514,Keti Bandar,PK,2021-07-31 16:26:32,24.1447,67.4497,82.26,82,93,24.02
515,Socorro,US,2021-07-31 16:24:19,31.6546,-106.3033,86.45,48,90,0.0
516,Nioro,GM,2021-07-31 16:26:33,13.35,-15.75,86.43,62,98,5.55
517,Belen,TR,2021-07-31 16:26:33,36.4891,36.2233,80.74,62,0,21.85
518,Barcelos,PT,2021-07-31 16:26:34,41.5388,-8.6151,74.91,53,43,16.37
519,Novaya Igirma,RU,2021-07-31 16:26:34,57.1334,103.9112,63.97,71,93,4.59
520,Les Escoumins,CA,2021-07-31 16:26:34,48.1111,-69.0236,57.76,68,99,14.09
521,Englewood,US,2021-07-31 16:26:35,39.6478,-104.9878,76.01,72,75,1.01
522,Namatanai,PG,2021-07-31 16:26:35,-3.6667,152.4333,78.26,83,10,6.35
523,Witham,GB,2021-07-31 16:26:36,51.8001,0.6404,70.02,86,77,10.45
524,Olinda,BR,2021-07-31 16:26:29,-8.0089,-34.8553,80.33,65,40,18.41
525,Ialibu,PG,2021-07-31 16:26:36,-6.2821,143.9935,55.78,97,100,2.08
526,Saint-Denis,FR,2021-07-31 16:26:37,48.9167,2.3333,73.76,53,90,6.91
527,Vanavara,RU,2021-07-31 16:26:37,60.34,102.2797,62.19,86,100,4.41
528,Bianzhuang,CN,2021-07-31 16:26:38,34.8486,118.0447,78.46,88,0,6.44
529,Ilebo,CD,2021-07-31 16:26:38,-4.3167,20.5833,95.09,18,50,1.74
530,Sivas,TR,2021-07-31 16:26:38,39.7916,37.0019,70.43,60,0,19.57
531,Santa Isabel Do Rio Negro,BR,2021-07-31 16:26:39,-0.4139,-65.0192,86.5,47,71,3.42
532,Tonj,SS,2021-07-31 16:26:39,7.2737,28.6822,71.1,95,100,3.6
533,Bama,NG,2021-07-31 16:26:40,11.5221,13.6856,83.66,64,100,2.73
534,Progreso,MX,2021-07-31 16:26:40,21.2833,-89.6667,91.11,62,13,8.46
535,Antofagasta,CL,2021-07-31 16:24:41,-23.65,-70.4,64.22,64,16,7.43
536,Tommot,RU,2021-07-31 16:26:41,58.9564,126.2925,49.1,83,0,2.84
537,Hongjiang,CN,2021-07-31 16:26:41,27.11,109.9956,82.24,67,99,2.62
538,Anchorage,US,2021-07-31 16:26:41,61.2181,-149.9003,57.74,88,90,0.0
539,Comodoro Rivadavia,AR,2021-07-31 16:21:53,-45.8667,-67.5,48.06,31,0,18.41
540,Konstanz,DE,2021-07-31 16:26:42,47.6603,9.1758,74.62,55,78,5.01
541,High Level,CA,2021-07-31 16:26:42,58.5169,-117.136,69.91,60,1,4.61
542,Bambanglipuro,ID,2021-07-31 16:26:43,-7.95,110.2833,77.47,83,94,10.54
543,Tolaga Bay,NZ,2021-07-31 16:26:43,-38.3667,178.3,47.34,88,76,5.46
544,Kibaya,TZ,2021-07-31 16:26:44,-5.3,36.5667,65.17,42,84,8.14
545,Skoghall,SE,2021-07-31 16:26:44,59.3232,13.4655,66.76,77,75,6.91
546,Uruzgan,AF,2021-07-31 16:26:44,32.8333,66.0,79.57,16,1,3.09
547,Mezen,RU,2021-07-31 16:26:45,65.8522,44.24,62.8,82,100,1.81
548,Ushtobe,KZ,2021-07-31 16:26:45,45.2514,77.9838,71.82,23,0,10.87
549,Valdez,EC,2021-07-31 16:26:46,1.2492,-78.9831,76.89,86,99,8.55
550,Nador,MA,2021-07-31 16:26:46,35.174,-2.9287,89.67,44,0,20.71
551,Camana,PE,2021-07-31 16:26:46,-16.6228,-72.7111,65.66,71,29,11.16
552,Carupano,VE,2021-07-31 16:26:47,10.6678,-63.2585,85.19,68,12,9.35
553,Kashan,IR,2021-07-31 16:26:47,33.9831,51.4364,97.07,15,51,19.57
554,Cuxhaven,DE,2021-07-31 16:24:47,53.8718,8.6909,63.99,80,77,23.55
555,Obregon,NI,2021-07-31 16:26:48,11.9566,-85.9636,86.27,56,87,14.36
556,Pingliang,CN,2021-07-31 16:26:48,35.5392,106.6861,77.5,30,18,5.77
557,Rabaul,PG,2021-07-31 16:26:48,-4.1967,152.1721,78.71,81,13,8.23
558,Sisimiut,GL,2021-07-31 16:26:49,66.9395,-53.6735,49.35,71,10,12.19
559,Sharjah,AE,2021-07-31 16:23:52,25.3573,55.4033,98.76,61,0,5.75
560,Bermejo,AR,2021-07-31 16:26:49,-32.8833,-68.8,58.1,34,11,16.35
561,Marsh Harbour,BS,2021-07-31 16:26:50,26.5412,-77.0636,84.99,64,1,7.54
562,Palmer,US,2021-07-31 16:26:50,42.1584,-72.3287,72.99,52,20,1.99
563,Sri Aman,MY,2021-07-31 16:26:51,1.2376,111.4621,77.05,94,48,0.0
564,Greeley,US,2021-07-31 16:26:51,40.4233,-104.7091,76.05,69,40,4.0
565,Stara Tura,SK,2021-07-31 16:26:52,48.7772,17.6943,83.95,47,0,6.91
566,Gannan,CN,2021-07-31 16:26:52,47.9147,123.5031,58.44,96,100,17.9
567,Carroll,US,2021-07-31 16:26:52,39.5501,-77.0164,77.92,57,1,4.0
568,Two Rivers,US,2021-07-31 16:24:53,44.1539,-87.5693,75.54,80,1,1.99
569,Rangapara,IN,2021-07-31 16:26:53,26.8167,92.65,75.81,95,65,2.04
570,Arcata,US,2021-07-31 16:26:53,40.8665,-124.0828,57.92,91,90,4.0
571,Sitka,US,2021-07-31 16:26:54,57.0531,-135.33,62.49,82,40,5.75
572,Stornoway,GB,2021-07-31 16:26:54,58.2093,-6.3865,57.92,76,90,12.66
573,Keetmanshoop,NA,2021-07-31 16:26:55,-26.5833,18.1333,74.32,12,0,10.36
574,Stonewall,CA,2021-07-31 16:26:55,50.1344,-97.3268,75.67,30,1,17.25
